SDO;basomr;projekt;beftyp;ar;Summa av lgh
SDO01;2260370;Torshamn 1_H;H;2033;0
SDO01;2260370;Torshamn 1_H;H;2034;0
SDO01;2260370;Torshamnsgatan_B;B;2025;0
SDO01;2260370;Torshamnsgatan_B;B;2026;0
SDO01;2260370;Torshamnsgatan_B;B;2027;0
SDO01;2260370;Torshamnsgatan_B;B;2028;0
SDO01;2260370;Torshamnsgatan_B;B;2029;0
SDO01;2260370;Torshamnsgatan_B;B;2030;0
SDO01;2260370;Torshamnsgatan_B;B;2031;0
SDO01;2260370;Torshamnsgatan_B;B;2032;35
SDO01;2260370;Torshamnsgatan_B;B;2033;35
SDO01;2260370;Torshamnsgatan_B;B;2034;35
SDO01;2260370;Valvik 1_H;H;2025;31
SDO01;2260370;Valvik 1_H;H;2026;0
SDO01;2260370;Valvik 1_H;H;2027;0
SDO01;2260370;Valvik 1_H;H;2028;0
SDO01;2260370;Valvik 1_H;H;2029;0
SDO01;2260370;Valvik 1_H;H;2030;0
SDO01;2260370;Valvik 1_H;H;2031;0
SDO01;2260370;Valvik 1_H;H;2032;0
SDO01;2260370;Valvik 1_H;H;2033;0
SDO01;2260370;Valvik 1_H;H;2034;0
SDO01;2260370;Valvik 1_U;U;2025;18
SDO01;2260370;Valvik 1_U;U;2026;0
SDO01;2260370;Valvik 1_U;U;2027;0
SDO01;2260370;Valvik 1_U;U;2028;0
SDO01;2260370;Valvik 1_U;U;2029;0
SDO01;2260370;Valvik 1_U;U;2030;0
SDO01;2260370;Valvik 1_U;U;2031;0
SDO01;2260370;Valvik 1_U;U;2032;0
SDO01;2260370;Valvik 1_U;U;2033;0
SDO01;2260370;Valvik 1_U;U;2034;0
SDO04;2230100;Titanet 2_B;B;2025;0
SDO04;2230100;Titanet 2_B;B;2026;0
SDO04;2230100;Titanet 2_B;B;2027;25
SDO04;2230100;Titanet 2_B;B;2028;25
SDO04;2230100;Titanet 2_B;B;2029;23
SDO04;2230100;Titanet 2_B;B;2030;0
SDO04;2230100;Titanet 2_B;B;2031;0
SDO04;2230100;Titanet 2_B;B;2032;0
SDO04;2230100;Titanet 2_B;B;2033;0
SDO04;2230100;Titanet 2_B;B;2034;0
SDO04;2230300;Brudföljet_S;S;2025;1
SDO04;2230300;Brudföljet_S;S;2026;1
SDO04;2230300;Brudföljet_S;S;2027;0
SDO04;2230300;Brudföljet_S;S;2028;0
SDO04;2230300;Brudföljet_S;S;2029;0
SDO04;2230300;Brudföljet_S;S;2030;0
SDO04;2230300;Brudföljet_S;S;2031;0
SDO04;2230300;Brudföljet_S;S;2032;0
SDO04;2230300;Brudföljet_S;S;2033;0
SDO04;2230300;Brudföljet_S;S;2034;0
SDO04;2230300;Ignatius_S;S;2025;1
SDO04;2230300;Ignatius_S;S;2026;0
SDO04;2230300;Ignatius_S;S;2027;0
SDO04;2230300;Ignatius_S;S;2028;0
SDO04;2230300;Ignatius_S;S;2029;0
SDO04;2230300;Ignatius_S;S;2030;0
SDO04;2230300;Ignatius_S;S;2031;0
SDO04;2230300;Ignatius_S;S;2032;0
SDO04;2230300;Ignatius_S;S;2033;0
SDO04;2230300;Ignatius_S;S;2034;0
SDO04;2230300;Nälsta:          s+_S;S;2025;0
SDO04;2230300;Nälsta:          s+_S;S;2026;2
SDO04;2230300;Nälsta:          s+_S;S;2027;2
SDO04;2230300;Nälsta:          s+_S;S;2028;2
SDO04;2230300;Nälsta:          s+_S;S;2029;2
SDO04;2230300;Nälsta:          s+_S;S;2030;2
SDO04;2230300;Nälsta:          s+_S;S;2031;2
SDO04;2230300;Nälsta:          s+_S;S;2032;2
SDO04;2230300;Nälsta:          s+_S;S;2033;2
SDO04;2230300;Nälsta:          s+_S;S;2034;2
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2025;0
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2026;0
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2027;0
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2028;40
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2029;30
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2030;0
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2031;0
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2032;0
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2033;0
SDO04;2230300;Täbylundsvägen, Nälsta 5:2_B;B;2034;0
SDO04;2230430;Firman 1_H;H;2025;0
SDO04;2230430;Firman 1_H;H;2026;0
SDO04;2230430;Firman 1_H;H;2027;0
SDO04;2230430;Firman 1_H;H;2028;50
SDO04;2230430;Firman 1_H;H;2029;64
SDO04;2230430;Firman 1_H;H;2030;0
SDO04;2230430;Firman 1_H;H;2031;0
SDO04;2230430;Firman 1_H;H;2032;0
SDO04;2230430;Firman 1_H;H;2033;0
SDO04;2230430;Firman 1_H;H;2034;0
SDO04;2230430;Ringpärmen_H;H;2025;0
SDO04;2230430;Ringpärmen_H;H;2026;0
SDO04;2230430;Ringpärmen_H;H;2027;0
SDO04;2230430;Ringpärmen_H;H;2028;0
SDO04;2230430;Ringpärmen_H;H;2029;0
SDO04;2230430;Ringpärmen_H;H;2030;0
SDO04;2230430;Ringpärmen_H;H;2031;0
SDO04;2230430;Ringpärmen_H;H;2032;0
SDO04;2230430;Ringpärmen_H;H;2033;10
SDO04;2230430;Ringpärmen_H;H;2034;10
SDO04;2230460;Häftklammern 2-3_S;S;2025;4
SDO04;2230460;Häftklammern 2-3_S;S;2026;18
SDO04;2230460;Häftklammern 2-3_S;S;2027;0
SDO04;2230460;Häftklammern 2-3_S;S;2028;0
SDO04;2230460;Häftklammern 2-3_S;S;2029;0
SDO04;2230460;Häftklammern 2-3_S;S;2030;0
SDO04;2230460;Häftklammern 2-3_S;S;2031;0
SDO04;2230460;Häftklammern 2-3_S;S;2032;0
SDO04;2230460;Häftklammern 2-3_S;S;2033;0
SDO04;2230460;Häftklammern 2-3_S;S;2034;0
SDO04;2230520;Torparflickan_S;S;2025;3
SDO04;2230520;Torparflickan_S;S;2026;0
SDO04;2230520;Torparflickan_S;S;2027;0
SDO04;2230520;Torparflickan_S;S;2028;0
SDO04;2230520;Torparflickan_S;S;2029;0
SDO04;2230520;Torparflickan_S;S;2030;0
SDO04;2230520;Torparflickan_S;S;2031;0
SDO04;2230520;Torparflickan_S;S;2032;0
SDO04;2230520;Torparflickan_S;S;2033;0
SDO04;2230520;Torparflickan_S;S;2034;0
SDO04;2230520;Vinsta:          s+_S;S;2025;0
SDO04;2230520;Vinsta:          s+_S;S;2026;1
SDO04;2230520;Vinsta:          s+_S;S;2027;1
SDO04;2230520;Vinsta:          s+_S;S;2028;1
SDO04;2230520;Vinsta:          s+_S;S;2029;1
SDO04;2230520;Vinsta:          s+_S;S;2030;1
SDO04;2230520;Vinsta:          s+_S;S;2031;1
SDO04;2230520;Vinsta:          s+_S;S;2032;1
SDO04;2230520;Vinsta:          s+_S;S;2033;1
SDO04;2230520;Vinsta:          s+_S;S;2034;0
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2025;0
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2026;0
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2027;0
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2028;0
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2029;0
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2030;0
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2031;0
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2032;25
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2033;25
SDO04;2230560;Program för Vinsta-Johannelund_B;B;2034;25
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2025;0
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2026;0
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2027;0
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2028;0
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2029;0
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2030;0
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2031;0
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2032;25
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2033;25
SDO04;2230560;Program för Vinsta-Johannelund_H;H;2034;25
SDO04;2230620;Fornkullen_B;B;2025;0
SDO04;2230620;Fornkullen_B;B;2026;0
SDO04;2230620;Fornkullen_B;B;2027;0
SDO04;2230620;Fornkullen_B;B;2028;0
SDO04;2230620;Fornkullen_B;B;2029;0
SDO04;2230620;Fornkullen_B;B;2030;0
SDO04;2230620;Fornkullen_B;B;2031;0
SDO04;2230620;Fornkullen_B;B;2032;0
SDO04;2230620;Fornkullen_B;B;2033;25
SDO04;2230620;Fornkullen_B;B;2034;25
SDO04;2230620;Fornkullen_H;H;2025;0
SDO04;2230620;Fornkullen_H;H;2026;0
SDO04;2230620;Fornkullen_H;H;2027;0
SDO04;2230620;Fornkullen_H;H;2028;0
SDO04;2230620;Fornkullen_H;H;2029;0
SDO04;2230620;Fornkullen_H;H;2030;0
SDO04;2230620;Fornkullen_H;H;2031;20
SDO04;2230620;Fornkullen_H;H;2032;25
SDO04;2230620;Fornkullen_H;H;2033;30
SDO04;2230620;Fornkullen_H;H;2034;20
SDO04;2230630;Nälstastråket, brf_B;B;2025;0
SDO04;2230630;Nälstastråket, brf_B;B;2026;0
SDO04;2230630;Nälstastråket, brf_B;B;2027;0
SDO04;2230630;Nälstastråket, brf_B;B;2028;0
SDO04;2230630;Nälstastråket, brf_B;B;2029;0
SDO04;2230630;Nälstastråket, brf_B;B;2030;20
SDO04;2230630;Nälstastråket, brf_B;B;2031;30
SDO04;2230630;Nälstastråket, brf_B;B;2032;30
SDO04;2230630;Nälstastråket, brf_B;B;2033;30
SDO04;2230630;Nälstastråket, brf_B;B;2034;30
SDO04;2230630;Nälstastråket, hr_H;H;2025;0
SDO04;2230630;Nälstastråket, hr_H;H;2026;0
SDO04;2230630;Nälstastråket, hr_H;H;2027;0
SDO04;2230630;Nälstastråket, hr_H;H;2028;0
SDO04;2230630;Nälstastråket, hr_H;H;2029;0
SDO04;2230630;Nälstastråket, hr_H;H;2030;20
SDO04;2230630;Nälstastråket, hr_H;H;2031;25
SDO04;2230630;Nälstastråket, hr_H;H;2032;25
SDO04;2230630;Nälstastråket, hr_H;H;2033;25
SDO04;2230630;Nälstastråket, hr_H;H;2034;25
SDO04;2230630;Nälstastråket, småhus_S;S;2025;0
SDO04;2230630;Nälstastråket, småhus_S;S;2026;0
SDO04;2230630;Nälstastråket, småhus_S;S;2027;0
SDO04;2230630;Nälstastråket, småhus_S;S;2028;0
SDO04;2230630;Nälstastråket, småhus_S;S;2029;0
SDO04;2230630;Nälstastråket, småhus_S;S;2030;7
SDO04;2230630;Nälstastråket, småhus_S;S;2031;15
SDO04;2230630;Nälstastråket, småhus_S;S;2032;15
SDO04;2230630;Nälstastråket, småhus_S;S;2033;8
SDO04;2230630;Nälstastråket, småhus_S;S;2034;0
SDO04;2250120;Friherregatan_P;P;2025;0
SDO04;2250120;Friherregatan_P;P;2026;0
SDO04;2250120;Friherregatan_P;P;2027;0
SDO04;2250120;Friherregatan_P;P;2028;0
SDO04;2250120;Friherregatan_P;P;2029;0
SDO04;2250120;Friherregatan_P;P;2030;25
SDO04;2250120;Friherregatan_P;P;2031;25
SDO04;2250120;Friherregatan_P;P;2032;26
SDO04;2250120;Friherregatan_P;P;2033;0
SDO04;2250120;Friherregatan_P;P;2034;0
SDO04;2250140;Paradsängen_H;H;2025;0
SDO04;2250140;Paradsängen_H;H;2026;0
SDO04;2250140;Paradsängen_H;H;2027;0
SDO04;2250140;Paradsängen_H;H;2028;0
SDO04;2250140;Paradsängen_H;H;2029;0
SDO04;2250140;Paradsängen_H;H;2030;0
SDO04;2250140;Paradsängen_H;H;2031;0
SDO04;2250140;Paradsängen_H;H;2032;20
SDO04;2250140;Paradsängen_H;H;2033;20
SDO04;2250140;Paradsängen_H;H;2034;20
SDO04;2250320;Växthusvägen_H;H;2025;0
SDO04;2250320;Växthusvägen_H;H;2026;0
SDO04;2250320;Växthusvägen_H;H;2027;0
SDO04;2250320;Växthusvägen_H;H;2028;0
SDO04;2250320;Växthusvägen_H;H;2029;30
SDO04;2250320;Växthusvägen_H;H;2030;30
SDO04;2250320;Växthusvägen_H;H;2031;30
SDO04;2250320;Växthusvägen_H;H;2032;30
SDO04;2250320;Växthusvägen_H;H;2033;0
SDO04;2250320;Växthusvägen_H;H;2034;0
SDO04;2250332;Backtimjan 1_B;B;2025;56
SDO04;2250332;Backtimjan 1_B;B;2026;0
SDO04;2250332;Backtimjan 1_B;B;2027;0
SDO04;2250332;Backtimjan 1_B;B;2028;0
SDO04;2250332;Backtimjan 1_B;B;2029;0
SDO04;2250332;Backtimjan 1_B;B;2030;0
SDO04;2250332;Backtimjan 1_B;B;2031;0
SDO04;2250332;Backtimjan 1_B;B;2032;0
SDO04;2250332;Backtimjan 1_B;B;2033;0
SDO04;2250332;Backtimjan 1_B;B;2034;0
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2025;0
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2026;0
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2027;0
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2028;0
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2029;25
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2030;25
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2031;25
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2032;25
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2033;25
SDO04;2250332;Smedshagen (Vitsenapen 1)_B;B;2034;25
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2025;1
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2026;0
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2027;0
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2028;0
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2029;0
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2030;0
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2031;0
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2032;0
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2033;0
SDO04;2250332;Småhus Hässelby Villastrand_S;S;2034;0
SDO04;2250332;Strandärten_H;H;2025;0
SDO04;2250332;Strandärten_H;H;2026;0
SDO04;2250332;Strandärten_H;H;2027;0
SDO04;2250332;Strandärten_H;H;2028;0
SDO04;2250332;Strandärten_H;H;2029;0
SDO04;2250332;Strandärten_H;H;2030;20
SDO04;2250332;Strandärten_H;H;2031;20
SDO04;2250332;Strandärten_H;H;2032;20
SDO04;2250332;Strandärten_H;H;2033;20
SDO04;2250332;Strandärten_H;H;2034;20
SDO04;2250370;Kaveldunet_S;S;2025;1
SDO04;2250370;Kaveldunet_S;S;2026;2
SDO04;2250370;Kaveldunet_S;S;2027;0
SDO04;2250370;Kaveldunet_S;S;2028;0
SDO04;2250370;Kaveldunet_S;S;2029;0
SDO04;2250370;Kaveldunet_S;S;2030;0
SDO04;2250370;Kaveldunet_S;S;2031;0
SDO04;2250370;Kaveldunet_S;S;2032;0
SDO04;2250370;Kaveldunet_S;S;2033;0
SDO04;2250370;Kaveldunet_S;S;2034;0
SDO06;2210130;Geografiboken_P;P;2025;0
SDO06;2210130;Geografiboken_P;P;2026;0
SDO06;2210130;Geografiboken_P;P;2027;0
SDO06;2210130;Geografiboken_P;P;2028;80
SDO06;2210130;Geografiboken_P;P;2029;0
SDO06;2210130;Geografiboken_P;P;2030;0
SDO06;2210130;Geografiboken_P;P;2031;0
SDO06;2210130;Geografiboken_P;P;2032;0
SDO06;2210130;Geografiboken_P;P;2033;0
SDO06;2210130;Geografiboken_P;P;2034;0
SDO06;2210200;Fröjel 12_F;F;2025;0
SDO06;2210200;Fröjel 12_F;F;2026;0
SDO06;2210200;Fröjel 12_F;F;2027;0
SDO06;2210200;Fröjel 12_F;F;2028;0
SDO06;2210200;Fröjel 12_F;F;2029;0
SDO06;2210200;Fröjel 12_F;F;2030;0
SDO06;2210200;Fröjel 12_F;F;2031;0
SDO06;2210200;Fröjel 12_F;F;2032;0
SDO06;2210200;Fröjel 12_F;F;2033;20
SDO06;2210200;Fröjel 12_F;F;2034;20
SDO06;2210300;Blackebergs gård 1_B;B;2025;0
SDO06;2210300;Blackebergs gård 1_B;B;2026;0
SDO06;2210300;Blackebergs gård 1_B;B;2027;0
SDO06;2210300;Blackebergs gård 1_B;B;2028;0
SDO06;2210300;Blackebergs gård 1_B;B;2029;0
SDO06;2210300;Blackebergs gård 1_B;B;2030;20
SDO06;2210300;Blackebergs gård 1_B;B;2031;15
SDO06;2210300;Blackebergs gård 1_B;B;2032;0
SDO06;2210300;Blackebergs gård 1_B;B;2033;0
SDO06;2210300;Blackebergs gård 1_B;B;2034;0
SDO06;2210300;Blackebergs gård 1_H;H;2025;0
SDO06;2210300;Blackebergs gård 1_H;H;2026;0
SDO06;2210300;Blackebergs gård 1_H;H;2027;0
SDO06;2210300;Blackebergs gård 1_H;H;2028;0
SDO06;2210300;Blackebergs gård 1_H;H;2029;20
SDO06;2210300;Blackebergs gård 1_H;H;2030;15
SDO06;2210300;Blackebergs gård 1_H;H;2031;0
SDO06;2210300;Blackebergs gård 1_H;H;2032;0
SDO06;2210300;Blackebergs gård 1_H;H;2033;0
SDO06;2210300;Blackebergs gård 1_H;H;2034;0
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2025;0
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2026;0
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2027;0
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2028;0
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2029;0
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2030;35
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2031;45
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2032;60
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2033;60
SDO06;2210300;Blackebergsvägen, e 1, br_B;B;2034;60
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2025;0
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2026;0
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2027;0
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2028;0
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2029;40
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2030;68
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2031;0
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2032;0
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2033;0
SDO06;2210300;Blackebergsvägen, e 1, hr_H;H;2034;0
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2025;0
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2026;0
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2027;0
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2028;0
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2029;5
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2030;5
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2031;0
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2032;0
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2033;0
SDO06;2210300;Blackebergsvägen, e 1, LSS_L;L;2034;0
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2025;0
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2026;0
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2027;0
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2028;0
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2029;20
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2030;20
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2031;20
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2032;0
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2033;0
SDO06;2210300;Blackebergsvägen, e 1, student_U;U;2034;0
SDO06;2210300;Blackebergsvägen, e 2_H;H;2025;0
SDO06;2210300;Blackebergsvägen, e 2_H;H;2026;0
SDO06;2210300;Blackebergsvägen, e 2_H;H;2027;0
SDO06;2210300;Blackebergsvägen, e 2_H;H;2028;0
SDO06;2210300;Blackebergsvägen, e 2_H;H;2029;0
SDO06;2210300;Blackebergsvägen, e 2_H;H;2030;0
SDO06;2210300;Blackebergsvägen, e 2_H;H;2031;47
SDO06;2210300;Blackebergsvägen, e 2_H;H;2032;50
SDO06;2210300;Blackebergsvägen, e 2_H;H;2033;0
SDO06;2210300;Blackebergsvägen, e 2_H;H;2034;0
SDO06;2210300;Lappmannen 4_H;H;2025;0
SDO06;2210300;Lappmannen 4_H;H;2026;0
SDO06;2210300;Lappmannen 4_H;H;2027;25
SDO06;2210300;Lappmannen 4_H;H;2028;30
SDO06;2210300;Lappmannen 4_H;H;2029;0
SDO06;2210300;Lappmannen 4_H;H;2030;0
SDO06;2210300;Lappmannen 4_H;H;2031;0
SDO06;2210300;Lappmannen 4_H;H;2032;0
SDO06;2210300;Lappmannen 4_H;H;2033;0
SDO06;2210300;Lappmannen 4_H;H;2034;0
SDO06;2210400;Lillskogen 45_S;S;2025;0
SDO06;2210400;Lillskogen 45_S;S;2026;10
SDO06;2210400;Lillskogen 45_S;S;2027;0
SDO06;2210400;Lillskogen 45_S;S;2028;0
SDO06;2210400;Lillskogen 45_S;S;2029;0
SDO06;2210400;Lillskogen 45_S;S;2030;0
SDO06;2210400;Lillskogen 45_S;S;2031;0
SDO06;2210400;Lillskogen 45_S;S;2032;0
SDO06;2210400;Lillskogen 45_S;S;2033;0
SDO06;2210400;Lillskogen 45_S;S;2034;0
SDO06;2210500;Solvalla, kv. 14_B;B;2025;0
SDO06;2210500;Solvalla, kv. 14_B;B;2026;0
SDO06;2210500;Solvalla, kv. 14_B;B;2027;0
SDO06;2210500;Solvalla, kv. 14_B;B;2028;0
SDO06;2210500;Solvalla, kv. 14_B;B;2029;0
SDO06;2210500;Solvalla, kv. 14_B;B;2030;0
SDO06;2210500;Solvalla, kv. 14_B;B;2031;20
SDO06;2210500;Solvalla, kv. 14_B;B;2032;20
SDO06;2210500;Solvalla, kv. 14_B;B;2033;20
SDO06;2210500;Solvalla, kv. 14_B;B;2034;0
SDO06;2210500;Solvalla, kv. 23_B;B;2025;0
SDO06;2210500;Solvalla, kv. 23_B;B;2026;0
SDO06;2210500;Solvalla, kv. 23_B;B;2027;0
SDO06;2210500;Solvalla, kv. 23_B;B;2028;0
SDO06;2210500;Solvalla, kv. 23_B;B;2029;0
SDO06;2210500;Solvalla, kv. 23_B;B;2030;0
SDO06;2210500;Solvalla, kv. 23_B;B;2031;0
SDO06;2210500;Solvalla, kv. 23_B;B;2032;0
SDO06;2210500;Solvalla, kv. 23_B;B;2033;40
SDO06;2210500;Solvalla, kv. 23_B;B;2034;40
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2025;0
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2026;0
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2027;0
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2028;0
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2029;0
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2030;0
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2031;0
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2032;0
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2033;25
SDO06;2210500;Solvalla, kv. 23_Ä;Ä;2034;25
SDO06;2210500;Solvalla, kv. 24_B;B;2025;0
SDO06;2210500;Solvalla, kv. 24_B;B;2026;0
SDO06;2210500;Solvalla, kv. 24_B;B;2027;0
SDO06;2210500;Solvalla, kv. 24_B;B;2028;0
SDO06;2210500;Solvalla, kv. 24_B;B;2029;0
SDO06;2210500;Solvalla, kv. 24_B;B;2030;0
SDO06;2210500;Solvalla, kv. 24_B;B;2031;40
SDO06;2210500;Solvalla, kv. 24_B;B;2032;20
SDO06;2210500;Solvalla, kv. 24_B;B;2033;20
SDO06;2210500;Solvalla, kv. 24_B;B;2034;40
SDO06;2210500;Solvalla, kv. 34_H;H;2025;0
SDO06;2210500;Solvalla, kv. 34_H;H;2026;0
SDO06;2210500;Solvalla, kv. 34_H;H;2027;0
SDO06;2210500;Solvalla, kv. 34_H;H;2028;0
SDO06;2210500;Solvalla, kv. 34_H;H;2029;0
SDO06;2210500;Solvalla, kv. 34_H;H;2030;0
SDO06;2210500;Solvalla, kv. 34_H;H;2031;0
SDO06;2210500;Solvalla, kv. 34_H;H;2032;30
SDO06;2210500;Solvalla, kv. 34_H;H;2033;30
SDO06;2210500;Solvalla, kv. 34_H;H;2034;30
SDO06;2210500;Solvalla, kv. 35_H;H;2025;0
SDO06;2210500;Solvalla, kv. 35_H;H;2026;0
SDO06;2210500;Solvalla, kv. 35_H;H;2027;0
SDO06;2210500;Solvalla, kv. 35_H;H;2028;0
SDO06;2210500;Solvalla, kv. 35_H;H;2029;0
SDO06;2210500;Solvalla, kv. 35_H;H;2030;0
SDO06;2210500;Solvalla, kv. 35_H;H;2031;0
SDO06;2210500;Solvalla, kv. 35_H;H;2032;30
SDO06;2210500;Solvalla, kv. 35_H;H;2033;30
SDO06;2210500;Solvalla, kv. 35_H;H;2034;30
SDO06;2210600;Ögat_H;H;2025;0
SDO06;2210600;Ögat_H;H;2026;0
SDO06;2210600;Ögat_H;H;2027;0
SDO06;2210600;Ögat_H;H;2028;0
SDO06;2210600;Ögat_H;H;2029;0
SDO06;2210600;Ögat_H;H;2030;0
SDO06;2210600;Ögat_H;H;2031;0
SDO06;2210600;Ögat_H;H;2032;0
SDO06;2210600;Ögat_H;H;2033;20
SDO06;2210600;Ögat_H;H;2034;35
SDO06;2210600;Ögat_S;S;2025;0
SDO06;2210600;Ögat_S;S;2026;0
SDO06;2210600;Ögat_S;S;2027;0
SDO06;2210600;Ögat_S;S;2028;0
SDO06;2210600;Ögat_S;S;2029;0
SDO06;2210600;Ögat_S;S;2030;0
SDO06;2210600;Ögat_S;S;2031;0
SDO06;2210600;Ögat_S;S;2032;0
SDO06;2210600;Ögat_S;S;2033;7
SDO06;2210600;Ögat_S;S;2034;7
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2025;0
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2026;0
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2027;75
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2028;75
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2029;75
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2030;75
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2031;75
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2032;75
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2033;75
SDO06;2210700;Archimedes 1 och del av Mariehäll 1:10 (fd. Karlsbodaväge;H;2034;50
